from_account,to_account,amount,timestamp,bank_from,bank_to,device_id,is_fraud,topology,flag_ids
ACC_LEGIT_1148,ACC_LEGIT_0823,22190.88,2026-03-17T17:13:46,BOI,BOI,IMEI_88920,False,legitimate,[]
ACC_LEGIT_0993,ACC_LEGIT_0782,79667.1,2026-03-16T19:00:38,HDFC,PAYTM,ANDROID_85936,False,legitimate,[]
ACC_LEGIT_0963,ACC_LEGIT_0838,2973.75,2026-03-18T01:11:12,PNB,AIRTEL,IMEI_21062,False,legitimate,[]
ACC_LEGIT_1006,ACC_LEGIT_1237,11378.88,2026-03-17T02:03:32,KOTAK,AU_SFB,DEV_25401,False,legitimate,[]
ACC_LEGIT_0698,ACC_LEGIT_1116,3267.01,2026-03-17T08:52:01,AXIS,PHONEPE,ANDROID_55069,False,legitimate,[]
ACC_LEGIT_0961,ACC_LEGIT_1003,2871.52,2026-03-17T14:37:51,PAYTM,PHONEPE,IMEI_11861,False,legitimate,[]
ACC_LEGIT_0807,ACC_LEGIT_1180,72735.49,2026-03-15T21:53:49,AXIS,IDBI,DEV_40928,False,legitimate,[]
ACC_LEGIT_0912,ACC_LEGIT_0766,48754.37,2026-03-16T11:01:05,ICICI,BOI,ANDROID_25315,False,legitimate,[]
ACC_LEGIT_0743,ACC_LEGIT_1176,7796.77,2026-03-17T12:34:41,BANDHAN,ICICI,DEV_18399,False,legitimate,[]
ACC_LEGIT_0830,ACC_LEGIT_1233,4131.95,2026-03-17T17:32:34,AU_SFB,HDFC,IMEI_51307,False,legitimate,[]
ACC_LEGIT_0939,ACC_LEGIT_0904,1272.4,2026-03-17T08:48:53,IDBI,AXIS,IMEI_94540,False,legitimate,[]
ACC_LEGIT_0902,ACC_LEGIT_1162,307.73,2026-03-18T07:29:55,PHONEPE,SBI,DEV_10207,False,legitimate,[]
ACC_LEGIT_0812,ACC_LEGIT_1184,22438.64,2026-03-15T11:24:07,KOTAK,PHONEPE,IMEI_83184,False,legitimate,[]
ACC_LEGIT_1194,ACC_LEGIT_0968,154568.71,2026-03-15T14:56:55,SBI,PHONEPE,DEV_96714,False,legitimate,[]
ACC_LEGIT_0713,ACC_LEGIT_0876,2989.38,2026-03-16T11:26:28,ICICI,KOTAK,DEV_84233,False,legitimate,[]
ACC_LEGIT_0754,ACC_LEGIT_1267,27911.69,2026-03-16T01:29:38,SBI,PAYTM,IMEI_25239,False,legitimate,[]
ACC_LEGIT_0827,ACC_LEGIT_1221,33245.59,2026-03-17T02:30:20,AXIS,AXIS,DEV_78969,False,legitimate,[]
ACC_LEGIT_1055,ACC_LEGIT_1195,42567.01,2026-03-16T10:21:23,CANARA,PNB,ANDROID_72781,False,legitimate,[]
ACC_LEGIT_0872,ACC_LEGIT_1006,22668.46,2026-03-15T12:05:54,AIRTEL,KOTAK,ANDROID_95140,False,legitimate,[]
ACC_LEGIT_1128,ACC_LEGIT_1196,14206.55,2026-03-17T20:35:30,AXIS,PAYTM,IMEI_70619,False,legitimate,[]
ACC_LEGIT_0781,ACC_LEGIT_0882,162090.96,2026-03-17T11:05:39,AU_SFB,CANARA,IMEI_31930,False,legitimate,[]
ACC_LEGIT_0891,ACC_LEGIT_0982,143917.65,2026-03-18T02:49:22,BANDHAN,PAYTM,IMEI_20407,False,legitimate,[]
ACC_LEGIT_0930,ACC_LEGIT_0894,2604.39,2026-03-18T00:38:57,YES,PHONEPE,DEV_97186,False,legitimate,[]
ACC_LEGIT_1013,ACC_LEGIT_0883,37397.39,2026-03-18T09:40:09,AXIS,IDBI,ANDROID_98716,False,legitimate,[]
ACC_LEGIT_1072,ACC_LEGIT_0841,139511.06,2026-03-18T00:25:51,PAYTM,PHONEPE,DEV_86238,False,legitimate,[]
ACC_LEGIT_0926,ACC_LEGIT_0751,177902.21,2026-03-15T13:38:34,BOB,PAYTM,IMEI_61369,False,legitimate,[]
ACC_LEGIT_0683,ACC_LEGIT_0952,107213.14,2026-03-18T07:59:35,BOI,BANDHAN,IMEI_41502,False,legitimate,[]
ACC_LEGIT_0835,ACC_LEGIT_0771,14688.89,2026-03-17T16:01:10,CANARA,HDFC,DEV_70341,False,legitimate,[]
ACC_LEGIT_1053,ACC_LEGIT_0749,1471.9,2026-03-18T03:25:42,SBI,BOB,ANDROID_81584,False,legitimate,[]
ACC_LEGIT_0794,ACC_LEGIT_0981,795.01,2026-03-15T18:45:42,ICICI,CANARA,ANDROID_94671,False,legitimate,[]
ACC_LEGIT_0703,ACC_LEGIT_1159,10066.4,2026-03-18T01:20:10,AXIS,AXIS,IMEI_73682,False,legitimate,[]
ACC_LEGIT_1265,ACC_LEGIT_1242,1438.36,2026-03-17T15:15:41,YES,BOI,DEV_45296,False,legitimate,[]
ACC_LEGIT_0828,ACC_LEGIT_0892,35510.87,2026-03-16T17:29:34,CANARA,PAYTM,ANDROID_85571,False,legitimate,[]
ACC_LEGIT_1148,ACC_LEGIT_1094,184611.22,2026-03-15T14:35:17,BOI,AIRTEL,IMEI_88920,False,legitimate,[]
ACC_LEGIT_0959,ACC_LEGIT_0960,90092.67,2026-03-16T05:48:13,PHONEPE,HDFC,ANDROID_91830,False,legitimate,[]
ACC_LEGIT_0864,ACC_LEGIT_0912,3479.41,2026-03-18T01:36:28,KOTAK,ICICI,ANDROID_30021,False,legitimate,[]
ACC_LEGIT_1248,ACC_LEGIT_1117,168794.57,2026-03-17T23:46:57,AIRTEL,AU_SFB,DEV_28726,False,legitimate,[]
ACC_LEGIT_0720,ACC_LEGIT_0965,31912.21,2026-03-17T01:39:21,SBI,BOI,ANDROID_28214,False,legitimate,[]
ACC_LEGIT_0839,ACC_LEGIT_1054,3327.15,2026-03-16T09:21:12,YES,PHONEPE,DEV_17329,False,legitimate,[]
ACC_LEGIT_1027,ACC_LEGIT_1088,23080.06,2026-03-17T17:52:26,AIRTEL,ICICI,ANDROID_49955,False,legitimate,[]
ACC_LEGIT_0971,ACC_LEGIT_0823,124176.6,2026-03-16T15:41:49,AXIS,BOI,ANDROID_54224,False,legitimate,[]
ACC_LEGIT_1040,ACC_LEGIT_1114,16394.01,2026-03-17T09:00:04,AIRTEL,CANARA,DEV_36772,False,legitimate,[]
ACC_LEGIT_1149,ACC_LEGIT_1133,3793.15,2026-03-16T11:00:34,PNB,ICICI,ANDROID_94094,False,legitimate,[]
ACC_LEGIT_1190,ACC_LEGIT_0820,3034.08,2026-03-17T23:58:30,BANDHAN,CANARA,DEV_72601,False,legitimate,[]
ACC_LEGIT_1259,ACC_LEGIT_0814,40652.5,2026-03-15T15:57:08,ICICI,PHONEPE,IMEI_13153,False,legitimate,[]
ACC_LEGIT_1101,ACC_LEGIT_0786,127935.33,2026-03-15T10:17:39,BOI,ICICI,IMEI_97382,False,legitimate,[]
ACC_LEGIT_0932,ACC_LEGIT_1235,84017.35,2026-03-17T19:21:37,ICICI,PHONEPE,IMEI_55693,False,legitimate,[]
ACC_LEGIT_1014,ACC_LEGIT_1172,169536.95,2026-03-18T06:13:30,KOTAK,AIRTEL,DEV_41079,False,legitimate,[]
ACC_LEGIT_1076,ACC_LEGIT_1207,136552.91,2026-03-16T15:42:34,PHONEPE,AIRTEL,IMEI_99842,False,legitimate,[]
ACC_LEGIT_0780,ACC_LEGIT_0903,3238.3,2026-03-17T14:09:08,PAYTM,AXIS,ANDROID_94494,False,legitimate,[]
ACC_LEGIT_0672,ACC_LEGIT_1188,187376.55,2026-03-18T07:11:05,KOTAK,PNB,ANDROID_47701,False,legitimate,[]
ACC_LEGIT_0985,ACC_LEGIT_0919,81386.6,2026-03-15T17:01:59,YES,BOB,ANDROID_73185,False,legitimate,[]
ACC_LEGIT_0867,ACC_LEGIT_0696,81063.11,2026-03-15T15:11:40,IDBI,PHONEPE,DEV_83051,False,legitimate,[]
ACC_LEGIT_0740,ACC_LEGIT_0931,191731.19,2026-03-16T15:20:44,BOI,SBI,ANDROID_62183,False,legitimate,[]
ACC_LEGIT_0682,ACC_LEGIT_0979,95567.99,2026-03-17T04:56:23,AXIS,PAYTM,ANDROID_79533,False,legitimate,[]
ACC_LEGIT_1161,ACC_LEGIT_0714,48965.61,2026-03-15T12:15:37,AU_SFB,BOI,DEV_58449,False,legitimate,[]
ACC_LEGIT_0933,ACC_LEGIT_1156,4319.76,2026-03-16T16:46:48,YES,PAYTM,ANDROID_24022,False,legitimate,[]
ACC_LEGIT_1031,ACC_LEGIT_1174,4973.73,2026-03-16T20:34:44,IDBI,CANARA,ANDROID_17184,False,legitimate,[]
ACC_LEGIT_0930,ACC_LEGIT_1228,174594.51,2026-03-18T05:09:38,YES,YES,DEV_97186,False,legitimate,[]
ACC_LEGIT_0768,ACC_LEGIT_1137,20182.22,2026-03-15T12:30:02,BANDHAN,AIRTEL,DEV_64931,False,legitimate,[]
ACC_LEGIT_1002,ACC_LEGIT_0989,117679.85,2026-03-16T15:53:58,SBI,BOB,IMEI_20580,False,legitimate,[]
ACC_LEGIT_0769,ACC_LEGIT_0682,3450.74,2026-03-18T06:07:25,AU_SFB,AXIS,DEV_84895,False,legitimate,[]
ACC_LEGIT_1190,ACC_LEGIT_1127,91211.17,2026-03-16T14:15:58,BANDHAN,AU_SFB,DEV_72601,False,legitimate,[]
ACC_LEGIT_1220,ACC_LEGIT_0721,1340.7,2026-03-18T03:42:02,CANARA,PAYTM,ANDROID_15501,False,legitimate,[]
ACC_LEGIT_1134,ACC_LEGIT_0972,6791.74,2026-03-15T17:59:10,PNB,BOB,ANDROID_73680,False,legitimate,[]
ACC_LEGIT_0830,ACC_LEGIT_0750,50853.87,2026-03-17T20:44:58,AU_SFB,PAYTM,IMEI_51307,False,legitimate,[]
ACC_LEGIT_0852,ACC_LEGIT_1057,101010.56,2026-03-17T04:29:39,SBI,IDBI,IMEI_24585,False,legitimate,[]
ACC_LEGIT_1177,ACC_LEGIT_0906,3597.76,2026-03-15T17:23:37,SBI,IDBI,IMEI_99300,False,legitimate,[]
ACC_LEGIT_0840,ACC_LEGIT_0814,746.8,2026-03-16T17:54:04,CANARA,PHONEPE,DEV_95561,False,legitimate,[]
ACC_LEGIT_1180,ACC_LEGIT_1047,156261.32,2026-03-16T12:49:04,IDBI,AU_SFB,ANDROID_84600,False,legitimate,[]
ACC_LEGIT_1228,ACC_LEGIT_0780,115443.67,2026-03-16T16:44:51,YES,PAYTM,DEV_66894,False,legitimate,[]
ACC_LEGIT_0740,ACC_LEGIT_0738,44500.15,2026-03-16T15:13:25,BOI,BOI,ANDROID_62183,False,legitimate,[]
ACC_LEGIT_1191,ACC_LEGIT_0921,4542.42,2026-03-15T16:17:23,KOTAK,PAYTM,ANDROID_66063,False,legitimate,[]
ACC_LEGIT_1256,ACC_LEGIT_0863,25074.6,2026-03-17T02:35:10,AIRTEL,HDFC,ANDROID_12446,False,legitimate,[]
ACC_LEGIT_0941,ACC_LEGIT_1161,40549.92,2026-03-15T18:26:09,AU_SFB,AU_SFB,DEV_36956,False,legitimate,[]
ACC_LEGIT_1245,ACC_LEGIT_0712,69982.22,2026-03-16T14:27:02,AXIS,KOTAK,IMEI_72043,False,legitimate,[]
ACC_LEGIT_0683,ACC_LEGIT_1052,66912.89,2026-03-16T05:21:40,BOI,SBI,IMEI_41502,False,legitimate,[]
ACC_LEGIT_1271,ACC_LEGIT_1215,143.4,2026-03-18T00:39:57,PNB,AIRTEL,IMEI_45822,False,legitimate,[]
ACC_LEGIT_1163,ACC_LEGIT_0890,1024.47,2026-03-15T22:33:18,BANDHAN,SBI,ANDROID_88275,False,legitimate,[]
ACC_LEGIT_1069,ACC_LEGIT_1238,3203.64,2026-03-17T10:34:31,PHONEPE,KOTAK,IMEI_33510,False,legitimate,[]
ACC_LEGIT_0802,ACC_LEGIT_1194,812.47,2026-03-17T03:13:34,HDFC,SBI,DEV_44931,False,legitimate,[]
ACC_LEGIT_0840,ACC_LEGIT_0924,3172.01,2026-03-17T22:17:28,CANARA,ICICI,DEV_95561,False,legitimate,[]
ACC_LEGIT_0940,ACC_LEGIT_1088,24434.2,2026-03-15T12:00:52,SBI,ICICI,DEV_96623,False,legitimate,[]
ACC_LEGIT_0869,ACC_LEGIT_1054,180040.31,2026-03-18T04:04:57,AU_SFB,PHONEPE,ANDROID_93472,False,legitimate,[]
ACC_LEGIT_0802,ACC_LEGIT_1162,183311.62,2026-03-18T01:29:15,HDFC,SBI,DEV_44931,False,legitimate,[]
ACC_LEGIT_0833,ACC_LEGIT_0919,17943.25,2026-03-17T05:40:39,PHONEPE,BOB,ANDROID_12136,False,legitimate,[]
ACC_LEGIT_0703,ACC_LEGIT_1099,425.04,2026-03-17T18:16:55,AXIS,AXIS,IMEI_73682,False,legitimate,[]
ACC_LEGIT_0712,ACC_LEGIT_1050,17637.51,2026-03-16T08:05:59,KOTAK,ICICI,ANDROID_99674,False,legitimate,[]
ACC_LEGIT_1220,ACC_LEGIT_1006,43492.05,2026-03-16T14:06:52,CANARA,KOTAK,ANDROID_15501,False,legitimate,[]
ACC_LEGIT_1245,ACC_LEGIT_1259,20168.39,2026-03-17T00:47:34,AXIS,ICICI,IMEI_72043,False,legitimate,[]
ACC_LEGIT_1201,ACC_LEGIT_0736,17069.52,2026-03-17T05:17:07,AXIS,YES,DEV_37424,False,legitimate,[]
ACC_LEGIT_1197,ACC_LEGIT_0905,186082.64,2026-03-15T23:55:39,CANARA,PHONEPE,IMEI_80041,False,legitimate,[]
ACC_LEGIT_1028,ACC_LEGIT_0985,20074.93,2026-03-16T05:13:02,AU_SFB,YES,DEV_63131,False,legitimate,[]
ACC_LEGIT_1106,ACC_LEGIT_0864,70891.65,2026-03-16T07:28:56,AXIS,KOTAK,IMEI_96781,False,legitimate,[]
ACC_LEGIT_0866,ACC_LEGIT_1042,29880.64,2026-03-17T04:21:42,PHONEPE,AU_SFB,ANDROID_78656,False,legitimate,[]
ACC_LEGIT_1204,ACC_LEGIT_0849,674.33,2026-03-16T00:58:51,AU_SFB,SBI,IMEI_71799,False,legitimate,[]
ACC_LEGIT_1017,ACC_LEGIT_0859,41430.99,2026-03-16T21:16:07,AU_SFB,AU_SFB,ANDROID_35448,False,legitimate,[]
ACC_LEGIT_0949,ACC_LEGIT_1253,2349.49,2026-03-16T04:23:20,BANDHAN,YES,IMEI_89223,False,legitimate,[]
ACC_LEGIT_0799,ACC_LEGIT_1057,4084.26,2026-03-17T21:07:38,CANARA,IDBI,IMEI_45283,False,legitimate,[]
ACC_LEGIT_0932,ACC_LEGIT_1178,49588.42,2026-03-16T23:13:06,ICICI,IDBI,IMEI_55693,False,legitimate,[]
ACC_LEGIT_1253,ACC_LEGIT_1102,7294.69,2026-03-17T05:20:46,YES,HDFC,DEV_61825,False,legitimate,[]
ACC_LEGIT_0782,ACC_LEGIT_1159,2242.14,2026-03-16T12:18:41,PAYTM,AXIS,ANDROID_20494,False,legitimate,[]
ACC_LEGIT_0727,ACC_LEGIT_0714,17481.02,2026-03-15T19:16:42,ICICI,BOI,DEV_63840,False,legitimate,[]
ACC_LEGIT_0770,ACC_LEGIT_1105,1103.97,2026-03-15T18:06:51,PAYTM,PHONEPE,DEV_82789,False,legitimate,[]
ACC_LEGIT_1017,ACC_LEGIT_0955,83065.64,2026-03-17T03:33:03,AU_SFB,AIRTEL,ANDROID_35448,False,legitimate,[]
ACC_LEGIT_0945,ACC_LEGIT_1237,53443.11,2026-03-16T09:03:45,YES,AU_SFB,IMEI_60012,False,legitimate,[]
ACC_LEGIT_0897,ACC_LEGIT_0847,80471.18,2026-03-15T11:16:11,BOB,BOB,IMEI_82151,False,legitimate,[]
ACC_LEGIT_0836,ACC_LEGIT_0765,32635.95,2026-03-15T19:04:13,BOI,SBI,ANDROID_42749,False,legitimate,[]
ACC_LEGIT_0769,ACC_LEGIT_0924,4242.37,2026-03-18T02:56:42,AU_SFB,ICICI,DEV_84895,False,legitimate,[]
ACC_LEGIT_0849,ACC_LEGIT_0897,5142.58,2026-03-17T04:12:28,SBI,BOB,IMEI_32184,False,legitimate,[]
ACC_LEGIT_1067,ACC_LEGIT_1128,62299.57,2026-03-16T18:20:26,PHONEPE,AXIS,ANDROID_49834,False,legitimate,[]
ACC_LEGIT_1125,ACC_LEGIT_0825,22301.4,2026-03-15T11:40:36,IDBI,PNB,DEV_64304,False,legitimate,[]
ACC_LEGIT_1226,ACC_LEGIT_0950,115497.54,2026-03-16T10:55:28,BANDHAN,BANDHAN,IMEI_77653,False,legitimate,[]
ACC_LEGIT_1001,ACC_LEGIT_0693,175732.84,2026-03-16T00:57:42,KOTAK,BOB,ANDROID_15334,False,legitimate,[]
ACC_LEGIT_1053,ACC_LEGIT_0819,32042.91,2026-03-15T22:15:40,SBI,HDFC,ANDROID_81584,False,legitimate,[]
ACC_LEGIT_1085,ACC_LEGIT_0884,91121.27,2026-03-16T07:09:59,CANARA,BOB,IMEI_15672,False,legitimate,[]
ACC_LEGIT_0908,ACC_LEGIT_1060,53641.4,2026-03-16T03:46:22,AIRTEL,YES,DEV_92208,False,legitimate,[]
ACC_LEGIT_0738,ACC_LEGIT_1135,5984.57,2026-03-16T13:44:29,BOI,PHONEPE,ANDROID_46118,False,legitimate,[]
ACC_LEGIT_0692,ACC_LEGIT_1174,25039.74,2026-03-16T04:33:47,YES,CANARA,ANDROID_25506,False,legitimate,[]
ACC_LEGIT_1028,ACC_LEGIT_0906,1418.7,2026-03-15T22:16:22,AU_SFB,IDBI,DEV_63131,False,legitimate,[]
ACC_LEGIT_0896,ACC_LEGIT_1271,3260.54,2026-03-18T09:18:01,BOI,PNB,DEV_22206,False,legitimate,[]
ACC_LEGIT_1062,ACC_LEGIT_1045,335.09,2026-03-15T16:43:36,AU_SFB,PHONEPE,ANDROID_64474,False,legitimate,[]
ACC_LEGIT_1238,ACC_LEGIT_0723,1326.92,2026-03-16T07:20:48,KOTAK,AXIS,IMEI_49216,False,legitimate,[]
ACC_LEGIT_0817,ACC_LEGIT_1118,46218.33,2026-03-15T22:08:00,SBI,SBI,ANDROID_76316,False,legitimate,[]
ACC_LEGIT_1205,ACC_LEGIT_0740,57821.98,2026-03-17T19:01:25,PHONEPE,BOI,ANDROID_61345,False,legitimate,[]
ACC_LEGIT_0852,ACC_LEGIT_0967,2784.9,2026-03-15T11:15:04,SBI,YES,IMEI_24585,False,legitimate,[]
ACC_LEGIT_0872,ACC_LEGIT_0750,430.17,2026-03-17T00:52:52,AIRTEL,PAYTM,ANDROID_95140,False,legitimate,[]
ACC_LEGIT_0799,ACC_LEGIT_1145,76838.6,2026-03-18T05:52:37,CANARA,BOB,IMEI_45283,False,legitimate,[]
ACC_LEGIT_0863,ACC_LEGIT_0923,19646.5,2026-03-16T23:22:24,HDFC,BOI,DEV_60096,False,legitimate,[]
ACC_LEGIT_0693,ACC_LEGIT_1184,2572.1,2026-03-16T20:09:23,BOB,PHONEPE,IMEI_75907,False,legitimate,[]
ACC_LEGIT_0831,ACC_LEGIT_0807,32403.61,2026-03-16T19:40:16,BANDHAN,AXIS,ANDROID_52395,False,legitimate,[]
ACC_LEGIT_0923,ACC_LEGIT_1137,87232.22,2026-03-17T06:07:42,BOI,AIRTEL,ANDROID_51744,False,legitimate,[]
ACC_LEGIT_0715,ACC_LEGIT_0740,93080.37,2026-03-17T20:10:10,BOI,BOI,DEV_15610,False,legitimate,[]
ACC_LEGIT_1173,ACC_LEGIT_1076,37680.57,2026-03-18T08:03:30,PNB,PHONEPE,IMEI_56729,False,legitimate,[]
ACC_LEGIT_1204,ACC_LEGIT_1034,30986.23,2026-03-17T16:43:55,AU_SFB,IDBI,IMEI_71799,False,legitimate,[]
ACC_LEGIT_0929,ACC_LEGIT_1208,4690.66,2026-03-17T20:36:23,AIRTEL,PNB,DEV_39333,False,legitimate,[]
ACC_LEGIT_0709,ACC_LEGIT_0883,459.74,2026-03-17T06:00:38,YES,IDBI,ANDROID_37886,False,legitimate,[]
ACC_LEGIT_1094,ACC_LEGIT_1063,1942.13,2026-03-17T16:38:09,AIRTEL,BANDHAN,DEV_60434,False,legitimate,[]
ACC_LEGIT_0688,ACC_LEGIT_0892,72075.53,2026-03-17T19:33:51,AXIS,PAYTM,ANDROID_67047,False,legitimate,[]
ACC_LEGIT_0815,ACC_LEGIT_0981,11404.19,2026-03-16T04:25:01,IDBI,CANARA,ANDROID_71393,False,legitimate,[]
ACC_LEGIT_1170,ACC_LEGIT_1080,25934.21,2026-03-15T19:29:47,IDBI,AIRTEL,IMEI_31624,False,legitimate,[]
ACC_LEGIT_1097,ACC_LEGIT_0724,1302.29,2026-03-16T07:30:42,YES,HDFC,IMEI_78506,False,legitimate,[]
ACC_LEGIT_1055,ACC_LEGIT_0726,45922.64,2026-03-15T15:41:19,CANARA,PHONEPE,ANDROID_72781,False,legitimate,[]
ACC_LEGIT_0973,ACC_LEGIT_1035,29822.3,2026-03-15T14:56:01,BOI,KOTAK,DEV_47132,False,legitimate,[]
ACC_LEGIT_1032,ACC_LEGIT_1011,1048.05,2026-03-15T20:37:37,CANARA,ICICI,IMEI_57918,False,legitimate,[]
ACC_LEGIT_1247,ACC_LEGIT_0948,27927.8,2026-03-15T11:45:28,HDFC,SBI,DEV_58688,False,legitimate,[]
ACC_LEGIT_1131,ACC_LEGIT_1085,32581.67,2026-03-16T06:44:51,KOTAK,CANARA,DEV_29655,False,legitimate,[]
ACC_LEGIT_1048,ACC_LEGIT_0724,31352.95,2026-03-16T17:33:35,ICICI,HDFC,ANDROID_97340,False,legitimate,[]
ACC_LEGIT_1198,ACC_LEGIT_0709,162340.6,2026-03-15T14:53:59,SBI,YES,DEV_95957,False,legitimate,[]
ACC_LEGIT_0829,ACC_LEGIT_1058,159717.47,2026-03-16T05:27:00,CANARA,AXIS,DEV_33644,False,legitimate,[]
ACC_LEGIT_0819,ACC_LEGIT_0817,13835.04,2026-03-16T14:43:09,HDFC,SBI,ANDROID_47110,False,legitimate,[]
ACC_LEGIT_0897,ACC_LEGIT_0714,5545.16,2026-03-17T03:27:17,BOB,BOI,IMEI_82151,False,legitimate,[]
ACC_LEGIT_0870,ACC_LEGIT_1099,114036.72,2026-03-16T04:34:45,HDFC,AXIS,DEV_13433,False,legitimate,[]
ACC_LEGIT_0887,ACC_LEGIT_0672,55619.15,2026-03-16T21:08:47,ICICI,KOTAK,DEV_33444,False,legitimate,[]
ACC_LEGIT_0739,ACC_LEGIT_0896,49153.88,2026-03-15T18:19:06,ICICI,BOI,IMEI_83281,False,legitimate,[]
ACC_LEGIT_0753,ACC_LEGIT_1142,20423.17,2026-03-17T23:56:18,YES,SBI,ANDROID_73390,False,legitimate,[]
ACC_LEGIT_1152,ACC_LEGIT_0936,185198.89,2026-03-16T10:04:24,AU_SFB,IDBI,IMEI_27499,False,legitimate,[]
ACC_LEGIT_1006,ACC_LEGIT_1211,157484.62,2026-03-17T11:42:19,KOTAK,AIRTEL,DEV_25401,False,legitimate,[]
ACC_LEGIT_0957,ACC_LEGIT_0923,6000.13,2026-03-18T06:26:39,BANDHAN,BOI,IMEI_48616,False,legitimate,[]
ACC_LEGIT_1193,ACC_LEGIT_0979,110706.36,2026-03-16T07:52:12,AU_SFB,PAYTM,ANDROID_84511,False,legitimate,[]
ACC_LEGIT_0935,ACC_LEGIT_0781,4137.94,2026-03-18T02:08:02,AIRTEL,AU_SFB,IMEI_18658,False,legitimate,[]
ACC_LEGIT_0926,ACC_LEGIT_1147,154607.26,2026-03-16T12:25:56,BOB,IDBI,IMEI_61369,False,legitimate,[]
ACC_LEGIT_1094,ACC_LEGIT_1081,2154.53,2026-03-17T07:22:10,AIRTEL,ICICI,DEV_60434,False,legitimate,[]
ACC_LEGIT_1164,ACC_LEGIT_0739,46675.6,2026-03-17T21:21:03,PNB,ICICI,IMEI_40781,False,legitimate,[]
ACC_LEGIT_1114,ACC_LEGIT_0829,49026.14,2026-03-15T18:36:32,CANARA,CANARA,IMEI_55238,False,legitimate,[]
ACC_LEGIT_0987,ACC_LEGIT_0913,49900.93,2026-03-17T04:50:51,AU_SFB,BANDHAN,IMEI_94907,False,legitimate,[]
ACC_LEGIT_0891,ACC_LEGIT_1087,2207.52,2026-03-16T10:28:29,BANDHAN,SBI,IMEI_20407,False,legitimate,[]
ACC_LEGIT_0835,ACC_LEGIT_1006,3007.89,2026-03-17T19:58:37,CANARA,KOTAK,DEV_70341,False,legitimate,[]
ACC_LEGIT_0680,ACC_LEGIT_0825,63847.26,2026-03-17T09:11:01,ICICI,PNB,IMEI_81182,False,legitimate,[]
ACC_LEGIT_0827,ACC_LEGIT_0724,12990.79,2026-03-17T11:25:27,AXIS,HDFC,DEV_78969,False,legitimate,[]
ACC_LEGIT_1037,ACC_LEGIT_1257,528.85,2026-03-15T12:50:08,AIRTEL,PAYTM,ANDROID_79717,False,legitimate,[]
ACC_LEGIT_1268,ACC_LEGIT_0756,4942.1,2026-03-17T19:29:33,BANDHAN,KOTAK,IMEI_20998,False,legitimate,[]
ACC_LEGIT_0846,ACC_LEGIT_1072,27066.2,2026-03-17T06:48:52,AIRTEL,PAYTM,IMEI_95491,False,legitimate,[]
ACC_LEGIT_1210,ACC_LEGIT_0745,59741.38,2026-03-18T00:04:10,AU_SFB,ICICI,ANDROID_67177,False,legitimate,[]
ACC_LEGIT_0938,ACC_LEGIT_0833,64418.03,2026-03-16T02:17:45,ICICI,PHONEPE,IMEI_63188,False,legitimate,[]
ACC_LEGIT_0962,ACC_LEGIT_0704,20239.59,2026-03-17T21:00:07,AU_SFB,BOI,IMEI_32989,False,legitimate,[]
ACC_LEGIT_1135,ACC_LEGIT_1039,18787.94,2026-03-16T16:26:08,PHONEPE,PHONEPE,DEV_63347,False,legitimate,[]
ACC_LEGIT_0912,ACC_LEGIT_0988,119193.01,2026-03-15T21:18:09,ICICI,AXIS,ANDROID_25315,False,legitimate,[]
ACC_LEGIT_0709,ACC_LEGIT_0753,44381.37,2026-03-15T19:10:58,YES,YES,ANDROID_37886,False,legitimate,[]
ACC_LEGIT_0824,ACC_LEGIT_0747,1484.13,2026-03-17T14:19:47,BOB,PNB,IMEI_93744,False,legitimate,[]
ACC_LEGIT_1165,ACC_LEGIT_1117,150240.4,2026-03-17T02:12:15,PAYTM,AU_SFB,ANDROID_91219,False,legitimate,[]
ACC_LEGIT_0981,ACC_LEGIT_0886,34528.17,2026-03-15T23:56:37,CANARA,YES,IMEI_43947,False,legitimate,[]
ACC_LEGIT_1025,ACC_LEGIT_0739,42850.46,2026-03-15T23:35:06,CANARA,ICICI,IMEI_74918,False,legitimate,[]
ACC_LEGIT_1181,ACC_LEGIT_1146,22887.03,2026-03-16T18:44:23,IDBI,BANDHAN,DEV_19269,False,legitimate,[]
ACC_LEGIT_0808,ACC_LEGIT_1006,148760.72,2026-03-18T01:12:56,PAYTM,KOTAK,ANDROID_25682,False,legitimate,[]
ACC_LEGIT_0860,ACC_LEGIT_0679,4358.95,2026-03-16T21:27:16,AIRTEL,BOI,IMEI_30578,False,legitimate,[]
ACC_LEGIT_1014,ACC_LEGIT_0823,11315.34,2026-03-18T07:41:28,KOTAK,BOI,DEV_41079,False,legitimate,[]
ACC_LEGIT_0956,ACC_LEGIT_0879,165628.99,2026-03-16T12:16:02,IDBI,YES,ANDROID_11413,False,legitimate,[]
ACC_LEGIT_1023,ACC_LEGIT_1053,165735.2,2026-03-16T00:41:17,KOTAK,SBI,ANDROID_29525,False,legitimate,[]
ACC_LEGIT_0888,ACC_LEGIT_0823,160481.82,2026-03-16T05:54:42,AU_SFB,BOI,IMEI_92110,False,legitimate,[]
ACC_LEGIT_1215,ACC_LEGIT_1072,141869.57,2026-03-16T00:19:13,AIRTEL,PAYTM,IMEI_40765,False,legitimate,[]
ACC_LEGIT_1117,ACC_LEGIT_0712,132068.48,2026-03-17T17:02:01,AU_SFB,KOTAK,ANDROID_65374,False,legitimate,[]
